3.5,-170,68,-0.918931621
3.5,-170,70,-1.158179045
3.5,-170,72,-1.397187848
3.5,-170,74,-1.635906934
3.5,-170,76,-1.874331438
3.5,-170,78,-2.112506457
3.5,-170,80,-2.350531938
3.5,-170,82,-2.58856854
3.5,-170,84,-2.826844224
3.5,-170,86,-3.065661299
3.5,-170,88,-3.305403618
3.5,-170,90,-3.546543637
3.5,-170,92,-3.789649086
3.5,-170,94,-4.035389043
3.5,-170,96,-4.284539271
3.5,-170,98,-4.537986753
3.5,-170,100,-4.796733441
3.5,-170,102,-5.061899297
3.5,-170,104,-5.334724777
3.5,-170,106,-5.616572926
3.5,-170,108,-5.908931275
3.5,-170,110,-6.213413682
3.5,-170,112,-6.531762152
3.5,-170,114,-6.86584849
3.5,-170,116,-7.217675325
3.5,-170,118,-7.589375545
3.5,-170,120,-7.983208409
3.5,-170,122,-8.401549394
3.5,-170,124,-8.846868928
3.5,-170,126,-9.32169221
3.5,-170,128,-9.828527581
3.5,-170,130,-10.36974363
3.5,-170,132,-10.94736372
3.5,-170,134,-11.56272961
3.5,-170,136,-12.21596127
3.5,-170,138,-12.90510959
3.5,-170,140,-13.62487274
3.5,-170,142,-14.36476032
3.5,-170,144,-15.10673332
3.5,-170,146,-15.8227924
3.5,-170,148,-16.47391266
3.5,-170,150,-17.01290229
3.5,-170,152,-17.39374941
3.5,-170,154,-17.5864181
3.5,-170,156,-17.5895834
3.5,-170,158,-17.431995
3.5,-170,160,-17.16136617
3.5,-170,162,-16.82922615
3.5,-170,164,-16.48026984
3.5,-170,166,-16.14842402
3.5,-170,168,-15.85742746
3.5,-170,170,-15.62318742
3.5,-170,172,-15.45628704
3.5,-170,174,-15.36403773
3.5,-170,176,-15.35200106
3.5,-170,178,-15.42509385
3.5,-170,180,-15.58842519
3.5,-168,0,4.327742702
3.5,-168,2,4.361714736
3.5,-168,4,4.379862883
3.5,-168,6,4.382163572
3.5,-168,8,4.368667775
3.5,-168,10,4.339500698
3.5,-168,12,4.294861195
3.5,-168,14,4.235020815
3.5,-168,16,4.160322379
3.5,-168,18,4.071177962
3.5,-168,20,3.968066151
3.5,-168,22,3.851528439
3.5,-168,24,3.722164678
3.5,-168,26,3.580627506
3.5,-168,28,3.427615745
3.5,-168,30,3.263866801
3.5,-168,32,3.090148175
3.5,-168,34,2.907248236
3.5,-168,36,2.715966488
3.5,-168,38,2.517103585
3.5,-168,40,2.311451406
3.5,-168,42,2.099783516
3.5,-168,44,1.882846309
3.5,-168,46,1.661351157
3.5,-168,48,1.435967791
3.5,-168,50,1.207319107
3.5,-168,52,0.975977496
3.5,-168,54,0.742462696
3.5,-168,56,0.50724109
3.5,-168,58,0.270726248
3.5,-168,60,0.033280463
3.5,-168,62,-0.204783053
3.5,-168,64,-0.44319769
3.5,-168,66,-0.681741035
3.5,-168,68,-0.920232916
3.5,-168,70,-1.158534215
3.5,-168,72,-1.396546693
3.5,-168,74,-1.634213999
3.5,-168,76,-1.871523957
3.5,-168,78,-2.108512106
3.5,-168,80,-2.345266395
3.5,-168,82,-2.581932876
3.5,-168,84,-2.81872214
3.5,-168,86,-3.055916252
3.5,-168,88,-3.293875877
3.5,-168,90,-3.533047337
3.5,-168,92,-3.773969337
3.5,-168,94,-4.017279164
3.5,-168,96,-4.263718214
3.5,-168,98,-4.514136764
3.5,-168,100,-4.769497995
3.5,-168,102,-5.030881321
3.5,-168,104,-5.299485123
3.5,-168,106,-5.576629054
3.5,-168,108,-5.863756029
3.5,-168,110,-6.162434018
3.5,-168,112,-6.474357619
3.5,-168,114,-6.801349232
3.5,-168,116,-7.145359328
3.5,-168,118,-7.50846485
3.5,-168,120,-7.892864028
3.5,-168,122,-8.300864768
3.5,-168,124,-8.734861998
3.5,-168,126,-9.197296609
3.5,-168,128,-9.690584386
3.5,-168,130,-10.2169967
3.5,-168,132,-10.77846467
3.5,-168,134,-11.37626361
3.5,-168,136,-12.01051378
3.5,-168,138,-12.67940816
3.5,-168,140,-13.3780578
3.5,-168,142,-14.09685931
3.5,-168,144,-14.81941126
3.5,-168,146,-15.52037241
3.5,-168,148,-16.1644078
3.5,-168,150,-16.70835277
3.5,-168,152,-17.10885987
3.5,-168,154,-17.33514858
3.5,-168,156,-17.38114147
3.5,-168,158,-17.26875106
3.5,-168,160,-17.03976349
3.5,-168,162,-16.74241492
3.5,-168,164,-16.42061049
3.5,-168,166,-16.10898555
3.5,-168,168,-15.83255373
3.5,-168,170,-15.60851618
3.5,-168,172,-15.44853954
3.5,-168,174,-15.36075377
3.5,-168,176,-15.35129087
3.5,-168,178,-15.42542333
3.5,-168,180,-15.58842519
3.5,-166,0,4.327742702
3.5,-166,2,4.361184195
3.5,-166,4,4.378770046
3.5,-166,6,4.380477823
3.5,-166,8,4.366360734
3.5,-166,10,4.336547416
3.5,-166,12,4.291241418
3.5,-166,14,4.230720255
3.5,-166,16,4.155333953
3.5,-166,18,4.06550292
3.5,-166,20,3.961715026
3.5,-166,22,3.844521777
